;marca;preco
611;Fonte Carregador P/ Acer Aspire V3 V3-571 19v 3.42a 65w 479, Voltagem De Entrada;R$ 78,99
612;Fonte Carregador P/ Acer Swift 3 Sf314-52-573l 19v 65w 688;R$ 78,90
613;Pc Gamer Completo Fácil AMD Ryzen 5 5600G 3.9GHz, 8GB DDR4, RX 550 4GB, SSD 480GB, Windows 10 + Monitor 19 + Kit Gamer;R$ 3.739,15
614;Fonte Carregador Para Acer Chromebook 11 N7 C731 19v 688;R$ 78,90
615;Notebook Dell Latitude 3420, I5-1135g7, 8GB, 512GB, 14 Polegadas, Hd, Windows 11 Pro;R$ 5.759,04
616;Ultrabook Samsung Galaxy Book2 360 · Intel 12ª Geração I7-1255u, 16GB, SSD 2TB Nvme, Iris Xe, Tela 13 Polegadas, Windows 11 home, Graphite;R$ 12.105,26
617;Notebook Acer Aspire 3 Intel Core i5 8GB;R$ 3.300,57
618;Notebook Acer Vero I5-1155G7, 8GB, SSD 512GB, Tela 15.6, Windows 11 Home, Sustentável PCR Reciclado - Av15-51-58zm;R$ 3.704,05
619;Notebook Lenovo Ideapad Flex 5i, I5-1235u, 8GB, Intel Iris Xe, 256GB SSD, 14 Polegadas, W11 - Wuxga Wva;R$ 4.699,00
620;Asus Rog Flow X13  AMD 6ª Geração Ryzen·9 6900hs Rtx 3050 Ti Tela 13Polegadas UHD 4k SSD 1TB Nvme RAM 16GB;R$ 10.473,68
621;Fita Led RGB 3 Metros Controle Remoto Com 16 Cores USB Para Tv Pc Notebook;R$ 59,90
622;HP Zbook Fury G9  Intel 12ª Geração I7-12850hx Rtx A3000 Tela 16Polegadas Full HD SSD 1TB Nvme RAM 32GB;R$ 40.631,58
623;Notebook Samsung Book Dual Core 6305, Memoria 16GB HD, SSD 240GB, Tela 15.6 Polegadas, Windows 10;R$ 3.410,50
624;Fonte Carregador Compativel Com Samsung Np300e4a- Bd1br 19v 3.16a 555;R$ 78,99
625;Notebook Vaio Fe15 Intel Core I7 Windows 11 Home 8gb 5256gb Full Hd - Cinza Grafite;R$ 4.999,00
626;Notebook Lenovo IdeaPad 3i Intel Core i5 8GB;R$ 2.880,00
627;Fonte Carregador Para Asus X45c Series 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
628;Notebook Ultra Ub432, Intel Core I3, 4GB 1TB HD, Tela 14,1 Pol. HD Linux + Tecla Netflix, Prata;R$ 2.327,01
629;Notebook Positivo Motion Gray C4500f Intel® Celeron® Dual-core™ Windows 11 Home 14.1 Polegadas - Cinza;R$ 1.399,00
630;Fonte Carregador Para Dell I14-5458-b37p 19.5v 3.34a 65w 823, Voltagem De Entrada;R$ 98,89
631;Fonte Carregador Compativel Com Lg 14u36 19v 2.1a 40w 646;R$ 69,90
632;Notebook Ultra Win 10 Intel Pentium J3170, 4GB, RAM 120GB, SSD 14.1Polegadas. Preto;R$ 1.258,90
633;Capa Para Notebook Dex De 13.3 Polegadas, Neoprene E Zíper;R$ 44,89
634;Fonte Carregador REPLACEMENT Para Sony Vaio Fit 15 Vjf157f11x-b0911s 712, 110v/220v (bivolt);R$ 78,90
635;Notebook, VAIO, FE14, Intel Core i5, Windows 11 Home, 8GB, 256GB SSD, Full HD - Cinza Escuro;R$ 3.999,90
636;Capa Para Notebook Targus Bonafide 14 Azul - Tbs92702gl;R$ 69,30
637;Fonte Carregador Para Cce F4030 19v 2.1a 40w  670 - Bivolt;R$ 76,08
638;Notebook Lenovo Ideapad 3i - Intel I5 1135g7, 16GBRAM, SSD 256GB, 15.6 Polegadas Full HD, Intel Iris Xe, Windows 11, Prata;R$ 4.428,49
639;Notebook Multi Legacy Cloud, 14 Polegadas, 32GB, 2GB RAM, Win10 - PC131;R$ 1.237,76
640;Teclado FTI, P/  Notebook Hp Zbook 15 17 G3 470 455 450 G3 Br;R$ 289,99
641;PC Gamer Completo Fácil AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, RX 550 4GB, 500GB, Windows 10, Preto + Monitor 19 Polegadas + Kit Gamer;R$ 3.790,15
642;"Tela  17.3""  Led  Fhd   N173hge-l11- 40 Pinos  Marca Fti";R$ 889,99
643;Notebook Multi Ultra Tela 14 Polegadas, Intel Pentium 2.6ghz, 4GB RAM, 120GB SSD, Windows 10 Preto;R$ 1.580,07
644;Notebook Lenovo Intel Core i3-1005G1 , 4GB, 500GB, 15.6'', Win 10 Home - 82hb0001br;R$ 3.806,09
645;Fonte Carregador P/ Dell Inspiron 14 3480 3481 P76 P89g 823, Voltagem De Entrada;R$ 98,89
646;Teclado  P/ Notebook Lenovo Gamer Ideapad L340 Us Iluminado;R$ 390,00
647;Fonte Carregador Compativel Com Ultrabook Lg 15u530 Lg15u53 19v 643;R$ 76,77
648;Notebook Acer Swift 3  Intel Evo i5, RAM 8GB, SSD 512GB, 14 Polegadas Full HD - Windows 11 Home;R$ 7.999,00
649;Fonte Carregador Bestbattery Para Notebook Positivo 5v Pino Fino 15 Watts 3a;R$ 115,00
650;Fonte Fy Para Notebook LenoVo Ideapad V31014isk, 20V, 3.25A, 65W, Pino quadrado, Bivolt;R$ 69,90
651;Suporte Para Notebook Goldentec Sng17 Gt, Até 17, Com Cooler, 2 Portas USB;R$ 83,50
652;Notebook Gamer Lenovo Gaming3i, AMD Ryzent 7, Nvidia Gtx 1650, 8GB, 512GB SSD, Windows 11, Tela De 15,6 Polegadas- 82MJ0008;R$ 5.182,34
653;"Notebook Positivo Motion 14"" HD, Intel I3-7020U, 1TB, 4GB, Linux, Cinza Escuro";R$ 2.272,31
654;Fonte Carregador Para Acer Aspire E5-571-598p 19v 65w 479 - Preto - 110v/220v (bivolt);R$ 78,99
655;Fonte Carregador FTI P/ Notebook Asus  G75vw Fx60v Gfx72 19.5v 9.23a 180w  5.5x2.5mm;R$ 380,00
656;Película Gshield Magnética De Privacidade Para Macbook Pro Retina 15.4'' (2012-2015) A1398;R$ 298,97
657;Notebook Gamer Acer Nitro 5 Ryzen 7, 4800h, DDR4 8GB, SSD 256GB, HD 1TB, Gtx1650;R$ 5.808,21
658;Notebook HP, Intel Core I5, 8GB, 256GB SSD, 15,6 Polegadas HD Windows 11;R$ 4.489,00
659;Fonte Carregador Para Dell Inspiron 14 5482 5481 P93g 823, 110v/220v (bivolt);R$ 98,89
660;Notebook Ultra, Com Windows 11 Home, Intel Celeron, 4GB RAM, 120GB SSD,  Tecla Netflix, Tela 14.1 Pol. HD Preto - UB230;R$ 1.440,57
661;Notebook Gamer Acer, Nitro 5 An515-45-r91a, Ryzen 5, Windows 11 Home, 8GB, 512GB, Ssd Gtx 1650, 15.6'' FHD;R$ 6.499,00
662;Fonte Carregador 19,5v 3.34a 65w Para Dell Vostro 5560 783;R$ 78,98
663;Notebook Compaq Presario 433, Intel Core I3, Linux, 4GB, 1TB, 14'' - Cinza;R$ 2.799,00
664;Carregador Fonte Fy Para Notebook Lenovo G400s 20v 3.25a Plug Quadrado;R$ 79,90
665;Fonte Carregador Para Acer Ultrabook All Aspire P3 19v 3.42a 688;R$ 78,90
666;Fonte Carregador Para Acer Swift 3 Sf314-51 Ultrabook 65w 688;R$ 78,90
667;Notebook Samsung  I7 1165g7, 16gb, Ssd 500gb, Intel Graphics Xe, Full Hd, Windows 11  Np550xda;R$ 6.060,49
668;Notebook Ub431 14.1 Polegadas Intel Core I3 7020u 1 Tb Multi;R$ 1.994,90
669;"Notebook Gamer Legion 5 R7-5800H, 16GB, 512GB SSD, RTX3050, 4GB, 15.6"" Full HD WVA, Windows 11, Shadow Black - 82qj0000br";R$ 7.093,24
670;Fonte Carregador Para Surface Pro 6 Pro6 1796 15v 6.33a 102w - 110v/220V bivolt;R$ 60,42
671;Fonte Carregador Compativel Com Notebook Samsung Np-sf310 19v 3.16a 500 - Fonte Carregador Compativel Com Notebook Samsung Np-sf310 19v 3.16a 500;R$ 78,99
672;Teclado P/  Notebook Asus Rog Gl502  Us - Iluminado;R$ 480,00
673;Fonte Carregador Para Lenovo Ideapad 320-15ikb 80yh 20V Le07, Bivolt;R$ 115,80
674;Notebook Lenovo V14, Intel Core I5-1135g7, RAM 8GB, SSD 256GB, 14 polegadas Full HD, Placa de Vídeo Integrada, Windows 11 Pro, Preto;R$ 4.099,00
675;Capa Crystal Hars Transparente Séries, Macbook Pro 13.3 Pol. A2251, A2289, A2338, Rosa;R$ 129,90
676;Notebook Asus Ryzen 5 3500u, 8gb, 256gb Ssd, 15.6, Win 10, Cinza;R$ 3.254,07
677;Notebook Lenovo Ideapad 1i, I7-1255u, 16GB, SSD 512GB, Intel Iris Xe, Tela 14 HD, W11 Home - 83af0002br Abyss Blue;R$ 4.367,09
678;Fonte Carregador Compativel Com Notebook Samsung Np-q330 19v 3.16a 500 - Fonte Carregador Compativel Com Notebook Samsung Np-q330 19v 3.16a 500;R$ 78,99
679;Notebook Asus Intel Core I3 4gb Ssd 256gb Tela 15.6 Endless OS - X515ea-ej1320;R$ 2.165,56
680;Fonte Carregador Para Dell Optiplex 3020m D08u 19,5v Mm 823 - Voltagem De Entrada;R$ 98,89
681;Fonte Carregador 19v 3.42a 65w Para Lenovo Ideapad Y430-2781-74u Series 19v 3,42a Plug P8 - Voltagem De Entrada;R$ 76,77
682;Fonte Carregador Para Notebook Acer Aspire E5-475g 19v 479 - Preto - 110v/220v (bivolt);R$ 78,99
683;Fonte Carregador P/ Note Acer Travelmate 19v 3,42a 65w 479;R$ 78,99
684;Teclado  P/ Notebook Lenovo  Ideapad 330s  Sem Iluminação - Br;R$ 94,99
685;Fonte Carregador Compativel Com Samsung X40 Np550xcj-xf2br 3.16a Sa-06;R$ 78,90
686;Fonte Carregador P Dell Inspiron 15 5578 15 5566 15 5577 823, Voltagem De Entrada;R$ 98,89
687;Notebook Acer Aspire Dual Core N4000, Memória De 4GB, SSD 240GB, 15.6 Polegadas, Windows 10;R$ 2.835,00
688;Fonte Notebook Acer, 19v 3.42a, 65w, 5.5mm 1.7mm - BB20-AC19-B21;R$ 70,32
689;Notebook Lenovo Ideapad 3i Ultrafino, Intel Core I3 10110u, 4GB DDR4, SSD 256GB, Tela 15.6, Linux, Prata - 82BSS00100;R$ 2.631,51
690;Fonte Carregador Para Notebook Hp Mini 110-3130br | 19v 1.58a 30w Pino 4.0 X 1.7 Mm;R$ 54,90
691;Fonte Carregador P/ Notebook  Asus 19.5v 6.32a   Pa-1121-28;R$ 345,00
692;Fonte Para Notebook Lenovo G40-70-80ga000gbr | 20v 3.25a;R$ 69,90
693;Fonte Best Battery Para Notebook HP, 195V, 333A, 65W, 4.5mm, 3.0mm - Bb20-hp19-4;R$ 85,40
694;"Notebook Acer Aspire 5 10210U, 4GB, 256GB SSD, 15.6"", Windows 10, Prata - A515-54-579S";R$ 3.599,99
695;Fonte Carregador Para HP Rmn Tpn-c125 19.5v 3.33a 65w 761, Bivolt;R$ 102,00
696;Notebook Lenovo Ideapad 3i,Core I7 1165g7, 8GB, 256 GB, SSD Tela 15,6 Polegadas, Full HD Windows -1182MD0008BR;R$ 3.599,00
697;Notebook Acer Aspire 5, Intel Core I3 11 Gen, Memória RAM 4GB, SDD 256GB, 14 Full HD, Windows 11 Home - A514-54-385S;R$ 3.599,00
698;Capa Para Notebook Targus Bonafide 14 Preto - Tbs927gl;R$ 75,90
699;Case Para Notebook Slim 15,6 Polegadas;R$ 51,00
700;Notebook Lenovo IdeaPad 3i, Intel Celeron N4020 Dual Core, 4GB, SSD 128GB, Windows 11, 15.6, Prata - 82BU0006BR;R$ 1.771,90
701;Capa Exbom Para Notebook 17 Polegadas Em Neoprene E Zíper;R$ 49,40
702;Fonte Cabo Adaptador Ps2 Playstation 2 Slim 8,5v 5.65a - Bivolt;R$ 53,00
703;"Notebook Lenovo V14 I5-1135g7 16Gb, 256Gb, Ssd W11 Pro Mx 350, 2Gb, 14"", Preto - Fhd 82nm0015br";R$ 3.821,09
704;"Notebook Acer Aspire A515-54-76na - Tela 15.6"" Full HD, Intel I7 10510u, RAM 8GB, SSD 512GB, Linux";R$ 4.370,07
705;Fonte Carregador P/ Dell Inspiron N5110 Pa-10 19,5v 90w 393 - 136.63;R$ 97,94
706;Asus Rog Flow Z13  Intel 12ª Geração I9-12900h Rtx 3050 Ti Tela 13Polegadas Wuxga SSD 1TB Nvme RAM 16GB;R$ 14.210,53
707;Fonte Carregador Acer One 532h D255 D257 D260 19v 2.1a 645;R$ 78,90
708;Notebook Samsung Book E35, Intel I3 1115g4, 4GB RAM, 1TB, Tela 15.6 Full HD, Windows 10, Cinza - Np550xda-kt1br;R$ 3.099,00
709;Notebook, Samsung, Book Np550 Celeron, 4GB, 500GB, Linux, Cinza;R$ 1.859,40
710;"Notebook 14""Chromebook Celeron N3350 4gb Ram/64gbssd Preto 14-ca064dx Hp";R$ 2.263,80
711;Fonte Carregador Para Dell Inspiron 15-3583-a3xp P75f106 823 - 110v/220v (bivolt);R$ 98,89
712;Fonte Carregador P/ Inspiron 15 Serie 5000 I15 5558 B30 823 - Voltagem De Entrada;R$ 98,89
713;Fonte Carregador Para Cce Ultra Thin U25l U45l 19v 2.1a 40w 670, Voltagem De Entrada;R$ 66,08
714;Notebook Samsung I7 1165g7, 16gb, Ssd 256gb + Hd 2tb, Intel Graphics Xe, Full Hd, Win11 Np550xda;R$ 6.306,99
715;Fonte Carregador Para Dell Inspiron 14 5000 (5458) 19.5v 823, Voltagem De Entrada;R$ 98,89
716;Notebook Positivo Motion Gray 14 HD Intel Celeron N4020, 120GB, SSD 4GB, Win 11 Home, Cinza - C4120F-S;R$ 1.580,07
717;Fonte Carregador Para Lenovo Lnv L40 L4070 19v 3.42a 65w Plug P8 - 110v/220v (bivolt);R$ 76,77
718;Fonte Carregador Acer Aspire A5, 19V, 3.42A, 65W, Bivolt - A515-51g-58Vh;R$ 78,99
719;Fonte Carregador Para Dell Inspiron 15-3583 P75f - 19.5v 823 - Bivolt;R$ 98,89
720;Teclado Notebook FTI Para HP Probook, 745, 840, 848, G3, Padrão BR, Com iluminação, Cinza;R$ 389,99
721;Fonte Carregador Para Notebook Ibm Lenovo Z460 19v 3.42a 65w P8, Voltagem De Entrada;R$ 76,77
722;Notebook Acer Amd Ryzen 7 5700u A515-45-r8w2, 8GB RAM, 512GB SSD, 15.6 Polegadas, W11, Prata;R$ 4.688,91
723;Notebook Acer A515-54-54vn Ci5- 10210u 4gb 256gb Ssd Linux 15,6 Polegadas;R$ 3.783,52
724;Fonte Carregador Para Ultrabook Acer S7-391 19v 3,42a 688 - Preto - 110v/220v (bivolt);R$ 78,90
725;Notebook Acer ASPIRE 3, Intel Celeron N4000, 4GB RAM, 1TB HD, 15.6'', Endless OS - A315-34-C6ZS;R$ 2.789,91
726;Pc Gamer Completo Fácil Amd Ryzen 5 5600g 3.9ghz Radeon Vega 7 8gb 3000mhz Ddr4 Hd 500gb Fonte 500w - Monitor 19Polegadas Kit Ga;R$ 2.889,15
727;Fonte Carregador P Acer Aspire E5-574-78lr 19v 3.42a 65w 479, Voltagem De Entrada;R$ 78,99
728;"Notebook Acer Aspire 5, Intel Core I5 - 1035G1, 4GB RAM, 256GB SSD, Windows 10, Tela 14""  - A514-53-5239";R$ 3.050,00
729;Case Goldentec Light 15, Para Notebook, Preta;R$ 75,91
730;Fonte Knup 19.5V, Para Notebook HP 3.33A - KP-513B;R$ 107,00
731;Notebook Asus Rog Flow X16 · Amd 6ª Geração Ryzen 9 6900hs, Rtx 3060, Tela 16 Polegadas, Touch, Ssd 4TB, Nvme Ram 64GB;R$ 26.000,00
732;Fonte Para Notebook Lenovo Z40-70  20v 3.25a;R$ 69,90
733;Conector DC Jack P/ Notebook Positivo Motion Q432a, Q232a/q, Q164b;R$ 25,00
734;Fonte Carregador Dell Inspiron 14 3421 14z 5423;R$ 69,90
735;Notebook Positivo Intel, 4GB, SSD 64GB, 14´, 1.9Ghz, Windows 10, Cinza Azulado;R$ 1.489,00
736;Notebook Samsung Np550xda-ks1br, Intel I7 1165G7, 16GB, SSD 256GB, Full HD (1920x1080), Intel Iris Xe, Windows;R$ 5.635,49
737;Fonte Carregador Para Notebook Hp 14-d030br 19.5v 3.33a 761 - Bivolt;R$ 102,00
738;Fonte Carregador De Notebook Adaptador Universal 24v;R$ 53,90
739;Fonte Carregador Acer Aspire E5, 19V, 3.42A, 65W, Bivolt - E5-573-541l;R$ 78,99
740;Fonte Carregador 45W, USB-C, Para HP, Lenovo, Dell, Mac;R$ 139,99
741;Bateria Para Note Dell Inspiron 15 5567 T2jx4 Wdxor 42wh - Preto;R$ 288,00
742;Workstation Lenovo P15 Thinkpad  I7 10750h 16gb 512gb Nvidia Quadro T1000 4gb 15.6 Fhd 300 Nits;R$ 11.999,00
743;Fonte Carregador Fy P/notebook Lenovo Ideapad 320-80yh0006br;R$ 109,90
744;Fonte Para Notebook Dell 15 5566 | 19.5v 3.34a;R$ 69,90
745;Fonte Para Notebook Dell 14 5458 | 19.5v 3.34a;R$ 68,30
746;Notebook Lenovo Ultrafino Ideapad 3i, I5-1135G7, 8GB, SSD 256GB, Intel Iris, Tela 15.6, Windows 11, Prata - 82md0007br;R$ 3.199,00
747;Fonte Taschibra, Adaptadora Com Plug 24w, 2a, 12v Autovolt;R$ 43,90
748;Teclado Para Notebook, Vaio, Fe15, Vjfe52f11x - Br, Preto;R$ 449,99
749;Notebook Acer Nitro 5, Intel Core I5, 8GB RAM, NVIDIA GTX 1650, HD 256GB, SSD 1TB, 15.6 Full HD, Windows 11, Preto e Vermelho - AN515-55-58UJ;R$ 6.525,47
750;Fonte Carregador Para Notebook Asus X550cc 19v 3.42a 65w P8 - Voltagem De Entrada;R$ 76,77
751;Pc Gamer Completo Fácil Amd Ryzen 5 5600g 16GB RAM SSD 480GB 3.9GHZ Radeon Vega 7 Windows 10 Trial, DDR4, Fonte 500w, Monitor 19 Polegadas Kit Gamer;R$ 3.152,65
752;"Pc Gamer Completo Fácil Amd Ryzen 5, 5600g, 3.9ghz, Radeon Vega 7, 16GB DDR4, SSD 240GB, Fonte 500w - Monitor 19"" Kit Gamer";R$ 3.110,15
753;"Pc Gamer Completo Fácil, AMD Ryzen 5 5600g 3.9Ghz, Radeon Vega 7 16Gb, DDR4 HD 1TB, Fonte 500w - Monitor 19"" Kit Gamer";R$ 3.127,15
754;Fonte Fy Para Notebook Dell 14, 19.5V, 65W, Bivolt - n4050;R$ 69,90
755;Notebook Lenovo IdeaPad 3 Ryzen 5-5500u 8GB, SSD 256GB, 15.6 polegadas Full HD Antirreflexo, Integrada AMD Radeon Graphics, Windows 11, Prata - 82MF0003BR;R$ 3.658,76
756;Notebook Lenovo Ideapad 3i  Intel I5 1135g7, 16GB RAM, SSD 1TB, 15.6 Polegadas Full DH, Intel Iris Xe, Windows 11, Prata;R$ 5.057,49
757;Fonte Carregador Para Hp Compaq Probook 4430s Mm 713 - Voltagem De Entrada;R$ 96,00
758;Fonte Carregador Compativel Com Note Samsung Np350xaa-vf3br 19v 688 - Fonte Carregador Compativel Com Note Samsung Np350xaa-vf3br 19v 688;R$ 78,90
759;Notebook Samsung Book, I3 1115G4, RAM 4GB, HD 1TB, Intel Graphics XE, Win 11 - NP550XDA-KV2BR;R$ 3.706,97
760;Fonte Carregador Para Megaware Meganote 4129  19v 3.42a 65w P8, Voltagem De Entrada;R$ 76,77
761;Teclado P/ Notebook Compaq Presario  Cq-29 Br;R$ 289,00
762;"Notebook Samsung Book Intel 1.8GHz, 4GB, 128GB SSD, Tela 15.6"" FHD, Windows 10 Pro, NP550XDA-KO7";R$ 2.513,00
763;Fonte Carregador Para Ultrabook Dell 13-5378 19.5v 3.34a 823;R$ 98,89
764;Notebook Lenovo Ultrafino IdeaPad 3i Intel Core i5-10210U, 8GB, SSD 256GB, Windows 11, 15.6, Prata - 82BS000GBR;R$ 3.999,99
765;Teclado Notebook FTI para HP Pavilion X360 13-s, Stream 14-ax - 14-cb,  US;R$ 229,00
766;Fonte Carregador LG, Compatível Com Monitor, 19V, 3.42A, 644, Bivolt - 22mp55hq;R$ 75,05
767;Notebook Gamer Acer Nitro 5 AMD Ryzen 7-4800H, GeForce GTX 1650, 8GB RAM, SSD 512GB, 15.6' Full HD IPS 144Hz, Win11 - AN515-44-R4KA;R$ 7.199,99
768;Fonte Para Notebook Lenovo G40-80-80je000hbr  20v 4.5a;R$ 69,90
769;Fonte De Notebook Positivo Hoopson P-01 19v 3.42a;R$ 62,40
770;Notebook Acer Aspire 5, A514-54-30jg, Intel Core I3, 11ª Gen, Windows 11 Home 8Gb, 512Gb, SDD 14'' Full HD;R$ 3.039,05
771;Fonte Carregador P/ Acer Aspire E15 E5-574-304m 19v 65w 479, Voltagem De Entrada;R$ 78,99
772;Fonte Carregador P/ Acer Gateway 28000 19v 3.42a 65w 479 - Voltagem De Entrada;R$ 78,99
773;Notebook Asus Vivobook Pro 15, Core I5 11300H, 8GB, SSD 512GB, Tela 15.6 Full HD, NVIDIA GTX 1650 Max, Windows 11, Prata Metálico - K3500PH-KJ378W;R$ 9.829,90
774;Fonte Knup 19V, Para Notebook Samsung 3.16A - KP-520;R$ 78,85
775;Fonte Para Notebook Lenovo G40-80-80je000hbr | 20v 3.25a;R$ 69,90
776;Notebook Samsung Book, Intel Core I3-1115G4, 4GB RAM, SSD 256GB, 15.6 Full HD, Windows 11 Home, Cinza Chumbo - NP550XDA-KV3BR;R$ 2.554,44
777;PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1050TI 4GB, SSD 480GB, Monitor 19 Polegadas, Kit;R$ 4.257,65
778;Fonte Carregador Para Toshiba Satellite C855d-13n 65w 394 - 110v/220v  bivolt;R$ 76,77
779;Notebook Compaq Presario 424, Intel Pentium N3700, Linux, 4GB, 1TB, 14'' - Cinza;R$ 1.299,00
780;"Computador Completo Fácil AMD Ryzen 5 5600g, Vega 7 Graphics, 8GB DDR4, 3000mhz, HD 500GB, Monitor 19"" LED, Teclado E Mouse";R$ 2.574,65
781;"Notebook Dell Inspiron 15 3000, Intel Core I3, 10ª Geração, 8GB DDR4, 256GB SSD, 15.6"", Windows 10";R$ 3.254,07
782;HP Envy 15 X360 · Intel 12ª Geração I7-1255u Iris Xe Tela 15Polegadas Full HD SSD 512GB Nvme RAM 16GB;R$ 12.421,05
783;Fonte Carregador Para HP Elitebook 850 G6 840 G6 830 G6 761, 110v/220v bivolt;R$ 102,00
784;Memória Notebook Keepdata 8GB DDR4 2400mhz Cl17 Kd24s17/8g;R$ 162,97
785;Bateria Hp 6470b - HP;R$ 224,23
786;Fonte Carregador Lenovo 320-15ikb 80yh 20v 2,25a 45w Cod94;R$ 106,90
787;Fonte Carregador Para Acer Aspire 5250 19v 3,42a 65w 479 - Voltagem De Entrada;R$ 78,99
788;Fonte Carregador Para Acer Aspire 5 A515-51 19v 3.42a 65w 479 - Voltagem De Entrada;R$ 78,99
789;Notebook Gigabyte Gamer G5 Intel I5-11400h, Tela 15.6, Rtx 3060, W11;R$ 9.216,81
790;Fonte Carregador Para Dell Inspiron 14 5458 19.5v 3.34a Mm 823, Voltagem De Entrada;R$ 98,89
791;Notebook Asus  Intel I7 1165g7, 20GB RAM, SSD 1TB, 15.6 Polegada LED, Intel Iris Xe, Windows 11, Preto;R$ 6.425,99
792;Fonte Carregador 19v 2.1a Para Sony Fit 15s Vjf155f11x 712 - 110v/220v (bivolt);R$ 78,90
793;"Fonte Para Notebook Lenovo Ideapad 300-15isk 15.6"" | 20v 3.25a";R$ 69,90
794;Notebook Gamer Acer Nitro 5 An515-55-59t4 Intel Core I5-10300h 8gb 512gb Tela De 15,6 Polegadas Windows 11 Home 64-bits;R$ 7.999,00
795;Teclado Notebook para Dell Latitude E7270, E7250, E5250, E5270, Br, Preto;R$ 249,99
796;Fonte Carregador Fy Para Notebook Hp Pavilion Dm3-1129 | 18.5v 3.5a 65w Pino 4.8 X 1.7 Mm;R$ 54,90
797;"Adesivo Skin Zabom Notebook 13.3"" Naruto Teclado Mouse Branco";R$ 239,00
798;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Wide Homem Aranha + Suporte, Teclado e Mouse Branco;R$ 279,00
799;Adesivo Notebook Skin Zabom, 14 Polegadas, Mapa 3 + Suporte, Teclado e Mouse Preto;R$ 279,00
800;Notebook Dell Latitude Intel Core I7, RAM 16GB DDR4, Iris XE, SSD 256GB,  14 Polegadas LED, Full HD - Windows 10/11 Pro;R$ 11.300,00
801;Notebook Lenovo V15 G2 ITL, Intel Core I5-1135G7, 8GB, SSD 256GB NVME, Tela 15.6 Full HD, Free Dos;R$ 4.900,00
802;Notebook Lenovo Ideapad 3i Intel Core I5-1135G7, 8GB DDR4, SSD 480GB, Tela 15.6 FHD, Linux;R$ 4.405,00
803;USADO: Notebook Gamer Acer Nitro 5 An515-54-528v, Intel Core I5-9300h, 8GB RAM, GTX 1650, SSD 128GB, Tela 15.6 Polegadas, Windows 10 - Ouro;R$ 4.817,00
804;Mochila Com Cadeado Antifurto Executiva Notebook - Mormaii,preto;R$ 295,99
805;Notebook Acer Swift Ultrafino Intel Evo I5, RAM 8GB, SSD 512, 14 Polegadas Full HD - Windows 10 Home;R$ 6.899,00
806;"Notebook Dell Inspiron i15-5570-B40C, Intel Core I7, 8GB, 2TB, LED 15.6"" Full HD, Radeon 4GB, Windows 10";R$ 4.959,00
807;"Adesivo Notebook Skin Zabom 14"" Oceano/sup/tecl/mouse Preto";R$ 279,00
808;"Adesivo Notebook Skin Zabom 13.1"" Wide Cosmos B3 Tecld Mou Branco";R$ 239,00
809;"Adesivo Notebook Skin Zabom 13.1"" Wide Lo-fi/tecl/mou, Preto";R$ 239,00
810;"Adesivo Notebook Skin Zabom 13,.3"" Sol/tecl/mouse Preto";R$ 239,00
811;"Adesivo Notebook 14"" Primavera, Sup, Tecl, Mouse, Preto";R$ 279,00
812;"Adesivo Notebook 14"" Viagem, Sup, Tecl, Mouse, Preto";R$ 279,00
813;"Adesivo Notebook 13.3"" Buraco Negro, Teclado, Mouse, Branco";R$ 239,00
814;"Adesivo Notebook Skin Zabom 13.1"" Wide Mapa 3/sup/tecl/mou Preto";R$ 279,00
815;Adesivo Notebook Skin Zabom, 14 Polegadas, Lobo + Suporte, Teclado e Mouse Preto;R$ 279,00
816;"Adesivo Skin Zabom Notebook 14"" Viagem E Suporte";R$ 89,00
817;"Adesivo Notebook 14"" Buraco Negro + Teclado e Mouse, Branco";R$ 239,00
818;"Adesivo Notebook Skin Zabom 13.3"" Praia B1 E Suporte";R$ 89,00
819;"Adesivo Notebook Skin Zabom 13.1"" Wide Primavera Tecld Mou Branco";R$ 239,00
820;"Adesivo Notebook 14"" Praia B2, Teclado, Mouse, Branco";R$ 239,00
821;"Adesivo Notebook Skin Zabom 13.1"" Wide Mapa 3/sup/tecl/mou Preto";R$ 279,00
822;"Adesivo Skin Zabom Notebook 13.3"" Naruto Teclado Mouse Branco";R$ 239,00
823;"Adesivo Notebook 14"" Buraco Negro + Teclado e Mouse, Branco";R$ 239,00
824;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Wide Homem Aranha + Suporte, Teclado e Mouse Branco;R$ 279,00
825;Adesivo Notebook Skin Zabom, 14 Polegadas, Mapa 3 + Suporte, Teclado e Mouse Preto;R$ 279,00
826;Adesivo Notebook Skin Zabom, 13.3 Polegadas, Bruxa + Teclado e Mouse Branco;R$ 239,00
827;Adesivo Notebook Skin Zabom, 13.1 Polegadas, Wide Bruxa + Teclado e Mouse Branco;R$ 239,00
828;"Adesivo Notebook Skin Zabom 14"" Oceano/sup/tecl/mouse Preto";R$ 279,00
829;"Adesivo Notebook Skin Zabom 13.1"" Wide Cosmos B3 Tecld Mou Branco";R$ 239,00
